invoice_id,vendor,amount,date,description
1796,Nova Supplies,3372.39,2025-08-17,Office Supplies
4420,MNO Inc,6601.85,2025-08-21,Equipment
3031,Omega Services,4494.37,2024-03-29,Equipment
3152,GHI Inc,4438.78,2024-07-20,Training
6589,MNO Inc,1339.52,2025-03-13,Utilities
6984,RST Pvt,10097.25,2025-01-08,Supplies
4499,LMN Ltd,5758.35,2024-06-29,Travel Reimbursement
3399,Nova Supplies,7298.59,2024-11-08,Supplies
8585,Omega Services,2713.7,2025-05-14,Maintenance
852,IJK Inc,1123.95,2025-12-02,Office Supplies
4524,ABC Ltd,7906.7,2024-11-04,Advertising
2405,RST Inc,2174.24,2025-09-26,Repair & Maintenance
8249,JKL Pvt,8565.92,2025-01-13,Training
2135,Delta Logistics,5562.56,2024-04-22,Supplies
7918,Bright Solutions,6526.58,2025-07-15,Maintenance
9255,Quantum Industries,,2024-09-11,Maintenance
658,Prime Vendors,11574.69,2024-07-27,Professional Fees
5334,JKL Pvt,2533.83,2024-03-03,Advertising
2379,Omega Services,,2025-05-02,Supplies
1271,IJK Inc,2407.5,2025-01-04,Utilities
1281,Atlas Materials,4181.84,2025-05-15,Goods Purchase
2936,Nova Supplies,5076.64,2025-11-05,Travel Reimbursement
5485,JKL Pvt,8307.98,2024-02-26,Subscription
2875,Omega Services,2880.03,2025-12-12,Repair & Maintenance
6028,Delta Logistics,6073.75,2024-04-01,Logistics
3550,Quantum Industries,2459.38,2024-09-21,Training
6690,Quantum Industries,4581.02,2025-09-07,Travel Reimbursement
9737,Vanguard Corp,6463.39,2024-08-11,Services
8048,DEF Inc,4840.63,2024-02-01,Goods Purchase
8918,RST Pvt,7091.65,2025-09-07,Travel Reimbursement
6851,Quantum Industries,2278.31,2025-11-19,Maintenance
7955,Prime Vendors,7828.7,2025-02-13,Equipment
2632,Bright Solutions,8904.08,2024-01-22,Software License
8896,GHI Ltd,4358.88,2025-01-17,Goods Purchase
4630,Pinnacle Ltd,2382.62,2025-03-08,Subscription
6051,ABC Corp,,2024-01-25,Catering
8935,RST Pvt,8709.04,2025-01-26,Repair & Maintenance
8272,IJK Inc,4468.7,2025-01-05,Advertising
8169,JKL Pvt,7185.56,2024-03-21,Services
5082,XYZ Ltd,1291.41,2025-03-04,Insurance Premium
3722,RST Pvt,4188.58,2024-06-21,Training
8799,ABC Ltd,3276.45,2025-07-19,Travel Reimbursement
2298,Quantum Industries,3579.06,2025-11-03,Utilities
6209,RST Pvt,1468.84,2024-09-27,Catering
7690,ABC Ltd,550.79,2025-04-17,Consulting
10037,Nova Supplies,4438.21,2025-01-24,Consulting
8502,GHI Ltd,3263.78,2024-11-15,Raw Materials
2257,Nova Supplies,11076.02,2024-07-12,Maintenance
5834,GHI Inc,8334.51,2024-02-10,Maintenance
1459,GHI Inc,2831.97,2024-11-18,Logistics
8686,GHI Inc,13383.41,2024-08-08,Travel Reimbursement
9557,LMN Ltd,11622.32,2024-03-23,Software License
6065,GHI Inc,12465.23,2024-07-04,Equipment
783,Omega Services,4380.74,2024-09-10,Training
7864,Atlas Materials,2820.22,2025-12-13,Maintenance
7204,Delta Logistics,5879.15,2024-06-17,Logistics
2374,ABC Corp,2179.82,2024-02-01,Catering
7066,JKL LLC,3333.8,2024-11-02,Software License
491,DEF Inc,1662.92,2024-07-02,Services
2814,RST Pvt,6789.49,2025-05-19,Insurance Premium
8685,Zenith Partners,1398.66,2024-01-31,Supplies
9197,LMN Ltd,11586.15,2025-10-19,Travel Reimbursement
6728,Prime Vendors,9544.72,2025-06-12,Consulting
3147,RST Pvt,2407.54,2024-07-26,Consulting
8148,Quantum Industries,2796.34,2024-03-13,Subscription
7079,Quantum Industries,1924.82,2025-06-26,Raw Materials
6145,Nova Supplies,8894.64,2024-12-12,Maintenance
6611,Sigma Tech,7782.12,2024-12-06,Services
6641,Delta Logistics,5058.33,2024-03-14,Supplies
3139,Delta Logistics,1120.14,2024-05-10,Consulting
3141,DEF Inc,4037.57,2025-11-29,Services
8499,Delta Logistics,2500.05,2025-09-19,Travel Reimbursement
9352,Omega Services,2724.81,2025-09-01,Insurance Premium
615,MNO Inc,6501.01,2024-07-23,Software License
3935,Quantum Industries,3974.29,2025-03-31,Marketing
8921,RST Inc,1374.56,2024-01-14,Training
6041,Zenith Partners,2243.91,2024-11-08,Software License
3463,DEF Co,4844.11,2025-11-06,Catering
4627,JKL Pvt,7258.91,2025-06-22,Supplies
7292,IJK Inc,3848.46,2025-10-17,Supplies
8522,Sigma Tech,1841.46,2025-01-06,Consulting
2683,Omega Services,2863.51,2025-10-16,Services
2154,MNO Inc,3703.06,2024-08-20,Utilities
5868,DEF Co,5172.66,2025-06-12,Insurance Premium
8516,Delta Logistics,4264.78,2025-07-27,Maintenance
1044,Delta Logistics,7148.97,2025-09-19,Professional Fees
9498,Delta Logistics,732.56,2024-02-02,Insurance Premium
6797,Zenith Partners,1801.2,2024-07-17,Equipment
5631,OPQ Corp,4286.85,2024-07-10,Consulting
5207,Quantum Industries,234.26,2024-09-27,Raw Materials
7874,Omega Services,4179.06,2024-01-27,Software License
5084,ABC Ltd,9722.94,2024-10-30,Training
8877,LMN Ltd,1986.38,2024-01-22,Raw Materials
3553,ABC Corp,1249.67,2025-10-02,Maintenance
9634,LMN Ltd,6290.67,2025-09-24,Travel Reimbursement
6375,MNO Inc,6099.54,2024-03-20,Subscription
9720,JKL Pvt,6233.51,2024-05-25,Supplies
2874,Delta Logistics,3234.19,2025-11-01,Goods Purchase
8318,Zenith Partners,1280.98,2025-09-22,Logistics
8649,JKL Pvt,3892.53,2024-03-29,Supplies
5342,ABC Corp,4252.81,2024-02-11,Maintenance
7617,Nova Supplies,8312.58,2024-10-21,Maintenance
5759,DEF Inc,4429.38,2025-12-19,Office Supplies
7866,Atlas Materials,2699.29,2025-02-25,Professional Fees
6717,JKL Pvt,5203.2,2024-12-03,Insurance Premium
523,LMN Ltd,7777.9,2024-10-14,Services
4526,Atlas Materials,1867.83,2024-02-23,Travel Reimbursement
9952,ABC Corp,3780.43,2025-11-18,Advertising
931,Nova Supplies,6782.75,2024-12-12,Professional Fees
6208,Apex Trading,2649.9,2025-06-07,Logistics
1512,Quantum Industries,1957.09,2025-09-08,Professional Fees
6595,Vanguard Corp,8330.02,2025-08-28,Logistics
4589,Atlas Materials,1945.98,2024-11-06,Insurance Premium
8557,MNO Inc,8520.34,2025-06-25,Consulting
6787,LMN Ltd,5307.33,2024-03-15,Maintenance
247,Vanguard Corp,4460.59,2025-01-17,Logistics
8675,Nova Supplies,3683.84,2024-02-24,Logistics
2132,RST Pvt,9007.14,2024-01-10,Marketing
5829,XYZ Pvt,3756.18,2024-04-11,Goods Purchase
6574,ABC Ltd,6794.79,2024-09-14,Insurance Premium
7855,Nova Supplies,5173.92,2025-11-07,Goods Purchase
2692,ABC Corp,5781.93,2024-07-08,Maintenance
2662,ABC Ltd,5874.95,2025-06-12,Software License
9816,IJK Inc,4283.03,2024-04-25,Travel Reimbursement
7186,DEF Co,3269.63,2025-11-12,Repair & Maintenance
3425,Sigma Tech,7134.51,2024-04-23,Repair & Maintenance
9239,Zenith Partners,3585.38,2025-03-29,Training
8862,MNO Inc,2056.33,2025-10-23,Repair & Maintenance
7238,LMN Ltd,9525.65,2025-05-08,Training
9726,Atlas Materials,-95.06,2024-12-07,Equipment
1423,Bright Solutions,9015.1,2024-10-30,Maintenance
9562,DEF Inc,5146.89,2024-08-05,Utilities
589,GHI Inc,6168.68,2025-12-26,Repair & Maintenance
6633,Delta Logistics,2145.06,2025-11-15,Software License
5872,Atlas Materials,1757.7,2025-04-05,Advertising
5671,Prime Vendors,7243.85,2024-06-03,Equipment
413,Prime Vendors,2634.49,2024-07-23,Repair & Maintenance
5841,JKL Pvt,6317.26,2025-03-18,Insurance Premium
5415,Nova Supplies,6416.74,2025-06-15,Goods Purchase
2191,Delta Logistics,3957.82,2025-05-24,Supplies
3500,Delta Logistics,6097.47,2025-11-11,Goods Purchase
408,Bright Solutions,8835.05,2025-08-31,Catering
7287,Prime Vendors,8396.37,2024-08-09,Travel Reimbursement
4947,DEF Co,5889.13,2024-06-14,Logistics
167,PQR Ltd,4627.86,2025-03-01,Supplies
124,GHI Inc,4541.66,2025-07-11,Logistics
7461,LMN Ltd,5185.29,2024-04-16,Travel Reimbursement
2114,Atlas Materials,4133.07,2024-06-04,Insurance Premium
9913,GHI Inc,9442.71,2024-05-01,Insurance Premium
4635,Delta Logistics,2566.28,2025-04-13,Software License
5674,DEF Inc,5116.77,2024-12-14,Raw Materials
5502,LMN Ltd,4973.31,2024-07-30,Consulting
8957,Omega Services,1969.44,2024-07-09,Travel Reimbursement
8210,Omega Services,4592.74,2024-06-27,Advertising
7043,IJK Inc,4217.7,2025-04-06,Office Supplies
708,UVW Co,5953.09,2025-01-04,Travel Reimbursement
3906,RST Pvt,7161.33,2025-03-18,Marketing
727,DEF Inc,2908.58,2025-05-08,Travel Reimbursement
3056,Atlas Materials,240.24,2024-10-13,Goods Purchase
5905,JKL Pvt,4888.31,2024-03-02,Professional Fees
10050,IJK Inc,2275.25,2024-11-30,Logistics
3695,GHI Inc,7111.72,2024-06-25,Goods Purchase
4327,RST Pvt,357.08,2025-06-28,Goods Purchase
9120,Prime Vendors,9061.37,2024-06-11,Utilities
4563,IJK Inc,2428.12,2024-06-08,Equipment
8731,Bright Solutions,4667.47,2025-04-19,Marketing
8817,Delta Logistics,4391.27,2025-01-18,Maintenance
1,RST Inc,4471.89,2024-12-10,Consulting
737,RST Inc,1181.76,2025-12-24,Services
2410,Atlas Materials,2994.7,2025-10-08,Consulting
2015,Nova Supplies,5429.76,2025-02-09,Logistics
7381,Delta Logistics,7558.36,2024-12-25,Logistics
475,Prime Vendors,6997.2,2024-09-03,Subscription
3419,DEF Inc,6147.19,2024-12-14,Subscription
2234,Omega Services,3303.67,2024-11-24,Advertising
3786,ABC Corp,1576.71,2024-10-27,Logistics
9170,Prime Vendors,3158.32,2024-06-25,Equipment
7999,GHI Inc,7489.92,2024-06-17,Utilities
6002,JKL Pvt,6684.5,2025-04-26,Supplies
8354,LMN Ltd,6659.71,2025-10-06,Supplies
3843,UVW Co,4440.17,2025-03-03,Marketing
5233,GHI Inc,5462.77,2024-01-23,Repair & Maintenance
7265,Omega Services,2737.03,2024-11-07,Utilities
4153,Pinnacle Ltd,1419.3,2024-02-11,Catering
1527,GHI Inc,4389.07,2025-04-24,Advertising
7888,RST Pvt,1361.72,2024-11-21,Office Supplies
6404,Delta Logistics,5560.05,2024-10-14,Equipment
4475,GHI Inc,5278.89,2025-05-05,Logistics
2720,Omega Services,2334.17,2025-04-12,Equipment
3331,LMN Ltd,8235.0,2025-03-22,Marketing
8720,Delta Logistics,4914.61,2025-11-24,Raw Materials
8633,Bright Solutions,8518.81,2025-08-06,Logistics
4354,LMN Ltd,9302.06,2025-03-16,Catering
547,DEF Inc,1915.81,2025-02-23,Professional Fees
1855,Atlas Materials,3375.64,2025-03-12,Training
2734,JKL LLC,6381.32,2025-12-03,Marketing
8995,JKL LLC,-474.91,2024-11-23,Subscription
6365,Atlas Materials,2997.06,2025-10-01,Repair & Maintenance
4118,ABC Ltd,4448.84,2024-03-22,Insurance Premium
2733,Nova Supplies,3983.51,2024-08-09,Goods Purchase
6855,Quantum Industries,3714.91,2024-04-01,Utilities
5578,DEF Co,,2025-05-27,Utilities
955,JKL Pvt,6280.21,2025-01-03,Raw Materials
9812,LMN Ltd,5624.4,2025-12-13,Supplies
9605,Sigma Tech,5963.39,2025-04-21,Utilities
5895,Prime Vendors,7305.58,2025-01-24,Marketing
3162,ABC Ltd,-39.09,2024-02-28,Office Supplies
1045,Omega Services,2564.7,2024-02-26,Advertising
9935,UVW Co,6304.05,2025-09-21,Maintenance
5782,Delta Logistics,5804.96,2024-12-09,Software License
5471,Sigma Tech,7853.61,2024-02-16,Marketing
3502,RST Pvt,3960.65,2025-10-18,Office Supplies
7084,Quantum Industries,2144.28,2025-04-19,Software License
1994,JKL LLC,3360.74,2024-09-07,Marketing
3221,Delta Logistics,7450.74,2025-11-20,Insurance Premium
3391,JKL Pvt,3312.27,2025-07-08,Training
1742,Nova Supplies,3282.69,2024-01-04,Consulting
6583,GHI Inc,2578.36,2024-02-03,Supplies
5268,JKL Pvt,3038.11,2024-07-16,Catering
8652,Bright Solutions,8785.09,2025-04-01,Raw Materials
418,ABC Ltd,6150.75,2025-07-03,Catering
4026,RST Pvt,10853.45,2025-10-11,Office Supplies
2316,JKL Pvt,5390.09,2025-11-01,Software License
8901,RST Pvt,9120.75,2025-05-21,Insurance Premium
9702,Atlas Materials,378.61,2025-11-29,Logistics
8721,Omega Services,3607.24,2025-02-02,Catering
7262,ABC Ltd,5796.49,2025-03-15,Equipment
2212,Pinnacle Ltd,2615.78,2025-02-09,Maintenance
10142,GHI Inc,5229.63,2025-01-24,Supplies
5205,Prime Vendors,5600.19,2025-04-16,Logistics
3467,PQR Ltd,1997.1,2024-07-20,Goods Purchase
9815,DEF Co,6705.15,2025-06-08,Services
2851,Prime Vendors,9056.51,2024-06-26,Services
6437,Omega Services,5027.52,2024-06-24,Catering
7006,Atlas Materials,2730.82,2025-04-23,Advertising
3392,Nova Supplies,6111.1,2025-09-07,Raw Materials
6617,Prime Vendors,5003.79,2025-02-08,Supplies
979,Omega Services,5529.07,2024-02-12,Consulting
5318,Quantum Industries,3923.92,2025-11-22,Advertising
8352,Pinnacle Ltd,1613.51,2025-02-03,Logistics
6714,Delta Logistics,6742.87,2025-03-11,Subscription
1087,GHI Inc,5837.23,2024-02-24,Software License
6330,PQR Ltd,4554.74,2025-01-31,Consulting
7303,Omega Services,4432.31,2024-04-15,Subscription
3908,DEF Co,12761.62,2024-11-01,Subscription
6637,Zenith Partners,1989.9,2025-01-06,Insurance Premium
6652,GHI Inc,4075.42,2025-04-25,Services
4985,Bright Solutions,4362.37,2024-07-09,Insurance Premium
701,Atlas Materials,1820.19,2025-08-15,Travel Reimbursement
3609,IJK Inc,2209.74,2024-06-08,Subscription
609,Delta Logistics,4039.58,2025-01-10,Services
5132,DEF Inc,4469.97,2024-01-13,Supplies
29,DEF Co,9840.29,2024-12-28,Raw Materials
8283,DEF Co,6067.36,2025-01-04,Subscription
1689,JKL LLC,2084.01,2024-04-19,Marketing
7041,LMN Ltd,5816.18,2024-08-18,Equipment
1766,Omega Services,2913.05,2025-01-30,Raw Materials
3510,ABC Corp,3541.9,2025-06-22,Software License
8821,RST Pvt,7819.6,2025-09-27,Consulting
235,JKL Pvt,7331.68,2024-08-07,Insurance Premium
3736,Zenith Partners,2643.3,2024-03-09,Office Supplies
1931,UVW Co,2341.69,2025-05-26,Insurance Premium
5627,Quantum Industries,1060.66,2025-02-10,Office Supplies
5540,LMN Ltd,11235.14,2025-09-25,Consulting
7548,Delta Logistics,4945.59,2025-09-30,Training
5341,Nova Supplies,6408.28,2025-08-23,Software License
2036,Quantum Industries,2398.45,2025-08-07,Training
1953,JKL Pvt,8585.91,2024-06-19,Software License
9865,OPQ Corp,3151.0,2024-08-20,Travel Reimbursement
7512,Nova Supplies,9065.73,2024-07-04,Office Supplies
4614,GHI Inc,6877.23,2025-09-20,Catering
6053,IJK Inc,5143.48,2025-05-15,Subscription
5644,Zenith Partners,196.42,2025-11-12,Logistics
5381,GHI Inc,3078.71,2025-01-11,Maintenance
4129,GHI Inc,5317.45,2025-02-20,Professional Fees
4919,JKL Pvt,2443.78,2024-08-04,Training
1523,RST Pvt,9612.57,2024-12-19,Professional Fees
6092,XYZ Ltd,4031.82,2024-07-24,Office Supplies
8217,Prime Vendors,2560.68,2024-07-11,Supplies
9904,DEF Inc,1544.86,2024-06-05,Training
10009,GHI Inc,5253.35,2025-06-08,Logistics
4113,GHI Inc,5545.6,2025-07-11,Services
2412,IJK Inc,,2025-02-24,Consulting
6688,LMN Ltd,9446.84,2025-09-01,Office Supplies
312,Omega Services,6265.72,2025-08-15,Repair & Maintenance
1293,Atlas Materials,3151.67,2024-04-27,Consulting
1115,Omega Services,5746.79,2024-06-21,Equipment
2334,IJK Inc,2275.25,2024-11-30,Logistics
6613,RST Pvt,10178.09,2024-12-27,Training
2619,Delta Logistics,4899.51,2025-02-15,Catering
9627,Prime Vendors,11495.9,2024-04-24,Office Supplies
9718,GHI Inc,9941.2,2024-05-27,Equipment
2323,Prime Vendors,9425.19,2025-04-20,Utilities
9107,JKL Pvt,3071.86,2024-10-16,Supplies
6152,LMN Ltd,7343.97,2024-01-08,Equipment
5167,Omega Services,1353.3,2025-12-16,Repair & Maintenance
2990,Omega Services,3127.63,2024-08-26,Advertising
5973,Nova Supplies,4321.15,2025-12-12,Raw Materials
273,Sigma Tech,2988.88,2025-02-11,Insurance Premium
8159,Delta Logistics,6423.8,2024-07-02,
8730,UVW Co,5474.4,2024-10-23,Supplies
5009,Nova Supplies,7529.78,2025-11-20,Equipment
7606,UVW Co,1517.75,2024-01-31,Repair & Maintenance
4918,ABC Ltd,2093.71,2025-11-04,Catering
1389,JKL Pvt,4647.54,2024-07-30,Marketing
1283,Zenith Partners,2563.26,2025-09-12,Marketing
6941,Atlas Materials,1856.69,2024-12-09,Logistics
2576,Atlas Materials,3493.34,2024-11-18,Utilities
8408,OPQ Corp,3782.73,2024-06-08,Catering
4202,Omega Services,4174.0,2025-02-04,Subscription
6760,Atlas Materials,5085.62,2024-08-12,Raw Materials
8207,DEF Co,6105.54,2024-10-12,Repair & Maintenance
4656,Pinnacle Ltd,1287.25,2024-11-24,Maintenance
520,Omega Services,2412.21,2025-06-22,Logistics
6867,DEF Co,7390.27,2025-09-03,Office Supplies
2976,ABC Corp,4983.49,2025-11-22,Raw Materials
1909,Omega Services,4934.74,2024-08-14,Repair & Maintenance
1424,DEF Inc,4639.59,2025-09-04,Utilities
3817,JKL LLC,2113.68,2025-05-06,Marketing
9168,Bright Solutions,5003.24,2025-07-30,Travel Reimbursement
4149,Nova Supplies,1815.32,2024-08-21,Office Supplies
8803,Omega Services,5778.5,2024-12-07,Utilities
2999,GHI Ltd,3678.24,2025-01-31,Logistics
257,DEF Co,3547.01,2024-12-31,Equipment
6040,MNO Inc,4190.22,2025-01-09,Equipment
1228,Omega Services,5866.03,2025-10-27,Logistics
3067,Nova Supplies,2763.02,2025-08-09,Maintenance
6993,Prime Vendors,8643.94,2025-10-07,Maintenance
8913,RST Pvt,9059.57,2025-07-15,Raw Materials
6816,Atlas Materials,3498.95,2025-09-22,Supplies
5194,RST Pvt,5016.67,2025-07-03,Logistics
7677,Nova Supplies,4111.05,2025-06-24,Services
5588,Sigma Tech,8821.81,2025-05-29,Software License
5100,RST Pvt,7145.84,2025-03-03,Services
8701,Delta Logistics,,2025-05-16,Goods Purchase
2712,Prime Vendors,13598.12,2025-04-03,Maintenance
5413,UVW Co,,2025-03-01,Travel Reimbursement
5073,Sigma Tech,5120.14,2024-05-21,Travel Reimbursement
3642,Prime Vendors,7955.72,2024-07-10,Goods Purchase
5395,LMN Ltd,10746.26,2025-12-06,Logistics
5158,ABC Corp,4084.86,2024-06-27,Repair & Maintenance
5056,Delta Logistics,1587.22,2025-08-05,Goods Purchase
10113,GHI Inc,12741.43,2025-11-26,Logistics
982,Sigma Tech,6292.99,2025-11-19,Repair & Maintenance
4214,Atlas Materials,5313.07,2025-02-01,Office Supplies
3016,IJK Inc,4768.77,2024-04-15,Marketing
1795,Omega Services,648.77,2025-11-05,Advertising
61,Quantum Industries,3854.8,2024-09-28,Services
6153,RST Pvt,1989.32,2024-09-05,Marketing
6318,Quantum Industries,2384.26,2025-05-18,Catering
1518,MNO Inc,3336.61,2025-07-15,Raw Materials
8888,RST Pvt,5941.98,2025-07-03,Training
3087,IJK Inc,4427.3,2025-12-16,Equipment
186,DEF Inc,5188.08,2025-03-07,Advertising
7775,Delta Logistics,4326.43,2025-05-07,Utilities
6681,LMN Ltd,5765.85,2024-06-17,
5637,JKL LLC,3967.52,2024-08-25,Logistics
5374,LMN Ltd,6106.75,2025-03-03,Subscription
1009,Zenith Partners,2537.18,2025-09-17,Supplies
3713,Atlas Materials,2067.79,2025-11-20,Consulting
1580,Nova Supplies,3174.84,2024-05-16,Raw Materials
7552,GHI Inc,11754.58,2024-04-02,Catering
5810,Omega Services,4456.34,2025-09-04,Subscription
346,JKL Pvt,4699.87,2024-04-29,Maintenance
3758,LMN Ltd,6785.91,2024-01-31,Maintenance
9080,XYZ Ltd,1841.4,2025-08-11,Office Supplies
194,RST Inc,1270.41,2025-04-09,Travel Reimbursement
3845,Zenith Partners,3644.92,2025-03-18,Subscription
1784,GHI Inc,6894.04,2025-11-04,Catering
7664,JKL Pvt,6722.79,2025-05-08,Logistics
1017,Omega Services,4574.76,2025-05-02,Marketing
2801,RST Pvt,6010.26,2025-11-22,Advertising
3208,RST Pvt,9823.97,2024-08-09,Marketing
8618,GHI Inc,7481.63,2025-09-23,Raw Materials
5948,Nova Supplies,5994.34,2024-03-08,Professional Fees
3472,LMN Ltd,,2025-05-01,Utilities
3066,LMN Ltd,3269.51,2024-10-27,Logistics
3634,JKL Pvt,3220.56,2024-12-13,Office Supplies
8329,GHI Inc,4973.31,2024-05-17,Office Supplies
5230,Prime Vendors,3420.5,2024-05-24,Training
7594,DEF Inc,2383.58,2025-10-04,Raw Materials
3911,Prime Vendors,3748.45,2024-10-31,Services
9689,JKL Pvt,6002.49,2024-07-29,Supplies
7439,DEF Inc,470.54,2024-04-29,Training
6465,JKL LLC,6211.72,2025-08-31,Maintenance
6225,JKL LLC,4631.32,2025-05-27,Training
950,LMN Ltd,7269.91,2025-03-21,Office Supplies
3053,XYZ Ltd,2986.86,2025-02-12,Logistics
7275,JKL Pvt,5908.77,2025-02-11,Consulting
6232,Delta Logistics,8970.54,2024-06-07,Insurance Premium
8013,DEF Co,2678.4,2024-05-03,Raw Materials
1440,DEF Co,6147.3,2024-02-09,Consulting
9347,Delta Logistics,5098.57,2024-12-18,Catering
9847,Omega Services,1264.89,2025-10-17,Utilities
2671,RST Pvt,6631.98,2025-10-25,Equipment
8966,Prime Vendors,9509.22,2024-01-12,Repair & Maintenance
2168,Omega Services,3239.01,2024-07-29,Utilities
239,Omega Services,1351.97,2025-03-24,Services
10024,GHI Ltd,2295.59,2025-02-14,Software License
9859,JKL LLC,4926.66,2025-09-27,Advertising
6392,GHI Ltd,3209.34,2025-05-11,Insurance Premium
7134,Prime Vendors,14184.04,2024-08-03,Logistics
1398,LMN Ltd,10677.53,2024-03-09,Maintenance
6008,Omega Services,,2025-01-23,Travel Reimbursement
2150,Nova Supplies,6023.21,2025-04-07,Maintenance
9211,Bright Solutions,3847.64,2025-01-03,Travel Reimbursement
2118,Sigma Tech,3103.37,2025-08-11,Office Supplies
6951,IJK Inc,2473.29,2024-04-29,Travel Reimbursement
5428,XYZ Pvt,4344.13,2024-06-07,
5593,DEF Inc,6755.35,2025-11-05,Catering
1094,Atlas Materials,3551.09,2025-12-30,Professional Fees
4474,Atlas Materials,6677.05,2024-08-08,Catering
4195,ABC Ltd,4022.83,2025-07-01,Equipment
2891,IJK Inc,4594.08,2025-03-09,Advertising
1173,LMN Ltd,5528.23,2024-09-12,Advertising
5319,Vanguard Corp,9721.88,2025-08-13,Consulting
6996,Omega Services,2337.05,2024-07-07,Goods Purchase
904,MNO Inc,7978.11,2025-10-06,Advertising
3089,Prime Vendors,8892.4,2024-03-01,Goods Purchase
6821,JKL Pvt,3925.08,2025-09-06,Software License
5603,IJK Inc,1823.14,2025-05-12,Catering
722,RST Inc,1892.26,2025-04-09,Catering
1631,XYZ Pvt,2228.29,2024-07-18,Insurance Premium
1449,RST Inc,,2025-02-11,Training
4560,XYZ Ltd,3494.28,2025-10-19,Catering
16,IJK Inc,2743.21,2025-10-18,Insurance Premium
8869,Prime Vendors,7858.76,2024-01-04,Equipment
3664,XYZ Pvt,3688.92,2024-07-16,
6601,Atlas Materials,4736.9,2025-11-14,Training
953,Atlas Materials,4311.57,2025-12-20,Repair & Maintenance
9279,LMN Ltd,4871.53,2025-02-24,Travel Reimbursement
356,IJK Inc,1882.28,2024-04-25,Services
9354,Nova Supplies,7577.47,2024-03-26,Services
8555,IJK Inc,1998.62,2024-03-15,Catering
9683,RST Pvt,8704.33,2024-12-02,Professional Fees
4444,LMN Ltd,5981.58,2025-09-21,Utilities
978,Atlas Materials,1828.95,2024-01-13,Training
791,Prime Vendors,2825.72,2025-07-15,Office Supplies
4739,IJK Inc,4027.12,2025-05-06,Training
9212,JKL LLC,5892.83,2025-07-23,Supplies
6144,GHI Inc,8908.83,2024-08-27,Goods Purchase
3649,MNO Inc,5832.06,2024-10-12,Utilities
5565,Bright Solutions,6409.54,2024-05-30,Services
2542,Delta Logistics,3178.38,2024-11-27,Utilities
2438,Prime Vendors,3182.79,2025-03-19,Catering
3271,GHI Inc,3922.92,2025-12-10,Travel Reimbursement
7170,IJK Inc,3403.82,2024-01-14,Consulting
5928,Delta Logistics,5972.78,2024-12-10,Training
6604,Atlas Materials,5847.02,2025-11-29,Repair & Maintenance
2157,Quantum Industries,3361.57,2024-08-15,Goods Purchase
4812,Omega Services,2180.42,2024-03-26,Training
5110,Omega Services,2314.85,2025-04-25,Subscription
997,JKL Pvt,2562.07,2024-03-12,Professional Fees
5195,Bright Solutions,8346.61,2025-10-13,Office Supplies
8032,Atlas Materials,2929.6,2025-04-04,Subscription
4951,DEF Co,9936.8,2025-05-04,Utilities
7182,Delta Logistics,4570.94,2025-08-16,Supplies
8233,GHI Inc,7088.26,2024-10-06,Marketing
6007,GHI Inc,7007.35,2025-11-13,Software License
4637,Vanguard Corp,4647.62,2024-05-03,Consulting
1024,Atlas Materials,4066.47,2025-04-09,Services
4059,JKL Pvt,9686.74,2025-12-08,Insurance Premium
6638,Atlas Materials,4190.75,2025-05-16,Maintenance
1065,RST Pvt,4987.46,2025-02-18,Subscription
4258,LMN Ltd,8379.29,2024-01-29,Insurance Premium
2332,MNO Inc,6557.98,2024-05-12,Advertising
2640,Zenith Partners,2201.87,2025-08-22,Insurance Premium
9873,Omega Services,3475.23,2024-07-18,Professional Fees
9196,UVW Co,5693.69,2024-07-30,Training
5249,IJK Inc,886.32,2025-02-12,Subscription
4966,RST Pvt,8096.36,2024-02-24,Goods Purchase
9748,LMN Ltd,11090.91,2024-01-23,Logistics
7697,LMN Ltd,10981.89,2025-07-03,Consulting
934,Prime Vendors,10129.34,2025-12-31,Professional Fees
4229,MNO Inc,2073.78,2024-02-23,Utilities
7710,GHI Inc,8917.13,2024-09-14,Insurance Premium
4892,Quantum Industries,2743.4,2024-10-24,Insurance Premium
6731,Zenith Partners,2551.62,2024-01-04,Insurance Premium
3890,Omega Services,5546.51,2024-02-20,Supplies
1499,JKL LLC,1768.82,2025-06-05,Logistics
4772,RST Pvt,11573.72,2024-07-25,Supplies
2954,Apex Trading,1112.09,2024-02-12,Professional Fees
7974,DEF Inc,5250.79,2024-07-23,Catering
4132,Pinnacle Ltd,2210.87,2025-04-22,Repair & Maintenance
3371,DEF Co,13457.02,2024-05-01,Services
4445,RST Pvt,7887.43,2024-05-07,Consulting
5208,RST Pvt,6391.34,2024-07-01,Catering
9864,Nova Supplies,6816.1,2024-08-24,Marketing
998,Omega Services,4754.81,2025-05-08,Consulting
5438,Bright Solutions,-1858.3,2025-08-07,Travel Reimbursement
8038,MNO Inc,43.0,2025-11-08,Travel Reimbursement
122,DEF Inc,3756.84,2024-10-22,Training
6936,UVW Co,1033.26,2025-02-28,Consulting
6925,JKL Pvt,8432.94,2025-07-19,Consulting
5871,ABC Ltd,3632.99,2024-08-12,Insurance Premium
3438,Sigma Tech,4560.47,2025-07-05,Goods Purchase
6492,Nova Supplies,4956.3,2025-10-18,Professional Fees
2101,GHI Ltd,2036.73,2025-03-24,Training
